Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
1656	-300.263	311.204	-1004.985	13.598	12	-400.594	406.811	-894.215	13.603	36	177.417589066022	85.9872228730644	23.2916666666667
1657	83.861	973.986	-1831.685	16.918	12	163.763	1017.086	-1879.885	14.250	45	102.932389372831	39.9158571795011	86.8484848484848
1658	126.821	360.485	-1812.155	14.528	12	5.444	366.826	-1877.630	13.611	32	138.056365427314	71.7017173823277	52.9
1659	-310.665	351.194	-1678.945	14.817	12	-381.126	408.179	-1691.610	15.588	36	91.5010654090978	75.6745674211888	38.8333333333333
1660	145.952	1264.253	-798.295	13.193	12	142.230	1439.688	-725.785	14.881	118	189.865722575193	49.4267588950462	40.5625
1661	-256.576	267.339	-895.505	14.428	12	-419.713	324.441	-747.170	16.607	43	227.766528265239	85.3389014927145	41.8709677419355
1662	573.012	1226.237	-1296.090	13.033	12	537.375	1246.171	-1314.365	15.535	91	53.7694765643111	28.2457184704306	20.0379746835443
1663	563.388	432.680	-1136.025	14.144	12	633.450	451.594	-1084.155	11.172	60	94.9819408835175	34.4918880776656	30.25
1664	-268.280	1260.533	-985.420	10.677	12	-244.413	1331.537	-897.255	13.708	47	115.690401200791	64.9131137643289	18.8285714285714
1665	88.472	1350.537	-877.920	14.973	12	118.143	1477.950	-924.535	11.136	99	162.97502043258	86.8168009275118	33.3626373626374
1666	45.764	569.390	-1870.515	15.445	12	36.952	593.808	-1915.695	12.305	32	52.1068370561866	37.0449920284893	67.75
1667	134.135	921.499	-692.400	12.862	12	186.350	967.875	-656.680	16.580	62	83.8184441814568	32.526879315395	79.98
1668	430.700	840.087	-834.175	11.411	13	627.413	854.356	-896.035	14.563	118	206.703334104702	124.543638530732	59.3831157216956
1669	378.912	392.316	-991.785	14.140	13	468.938	437.173	-945.360	14.937	38	110.779563774191	55.9350484375522	68.08
1670	381.900	608.870	-1730.890	11.871	13	410.100	644.631	-1722.660	14.297	35	46.2798230441734	36.6153151945698	78.0454545454545
1671	391.863	851.423	-1735.790	12.240	13	416.075	883.527	-1739.720	16.693	33	40.402136824678	40.5749447092159	62.35
1672	-392.938	852.530	-1590.505	15.530	13	-411.409	982.787	-1784.570	11.280	47	267.785976667935	91.9231946432839	19.3823529411765
1673	155.541	1350.113	-911.380	12.022	13	25.930	1453.600	-855.215	13.174	46	175.108759675237	88.8261322535342	27.3636363636364
1674	-218.476	348.091	-847.050	16.002	13	-322.921	420.375	-727.625	12.268	42	174.344673867601	70.8960451362619	48
1675	-85.209	1229.239	-1759.170	12.605	13	-74.380	1261.896	-1791.615	15.784	42	63.7800323769124	94.8166741657767	35.0138888888889
1676	40.584	604.647	-1822.110	14.037	13	27.928	644.344	-1990.490	13.764	49	173.458498047804	58.9026605897261	57
1677	48.348	147.864	-794.590	14.587	13	-1.517	129.471	-645.480	13.780	44	162.269591513629	67.31381466706	35.1612903225806
1678	192.225	316.762	-832.745	13.208	13	203.562	314.382	-734.450	10.681	34	98.9752443492816	64.8191066074884	32.5714285714286
1679	150.745	156.038	-769.460	13.930	13	100.139	138.456	-649.745	15.334	41	135.421301961693	63.0544906195929	34.8928571428571
1680	62.191	1264.926	-839.890	11.562	13	84.463	1272.524	-787.680	11.095	36	74.6159439128126	53.4831392053804	33.5652173913044
1681	-145.330	1283.142	-1703.590	13.767	13	-106.704	1435.438	-1758.570	13.654	59	181.312886927543	36.3179442712901	21.9019607843137
1682	-401.251	1192.526	-1031.805	17.531	13	-459.465	1367.062	-910.150	13.114	64	220.57113164918	656.288393294202	10.224
1683	607.287	1134.761	-1340.750	13.424	13	624.512	1155.745	-1318.725	12.755	38	43.8134331569669	39.4871350421816	17.4
1684	-110.458	1203.391	-1719.150	9.379	13	-28.451	1322.938	-1794.685	12.552	51	164.274765332354	52.4768597477952	33.2105263157895
1685	267.200	1449.238	-1314.450	10.530	13	215.112	1525.000	-1307.990	17.678	33	92.1670873359899	68.0962909829447	11.75
1686	397.237	1212.946	-892.720	14.887	13	393.300	1194.160	-921.690	12.048	82	155.023976832618	96.5592907650291	51.3102930127723
1687	113.786	796.320	-1831.365	12.808	13	328.275	899.451	-2035.675	14.787	84	315.757015944222	97.4616022967202	61.8630490956072
1688	404.300	121.770	-1357.140	13.768	13	543.500	111.380	-1379.440	12.002	55	163.364556064037	84.7268393219462	15.8807785888078
1689	493.575	549.320	-950.435	13.664	13	566.062	603.919	-968.925	13.607	35	97.1803057671666	60.3888056617307	54.8636363636364
1690	184.138	1427.050	-1581.590	14.368	13	152.071	1496.050	-1736.345	13.779	108	189.780187740976	44.5493800593791	34.6315789473684
1691	-187.503	295.031	-806.260	17.678	13	-357.326	279.126	-662.080	16.469	54	245.485497471847	67.832122216894	27.7516339869281
1692	417.100	642.155	-860.610	13.854	13	541.863	729.689	-798.990	12.621	65	164.392918719147	42.8578309300261	86.5
1693	-158.405	415.319	-1810.440	16.769	13	-236.019	392.681	-1868.240	13.844	37	186.218491595223	51.1014267373776	36.7636363636364
1694	-242.810	974.590	-782.885	14.660	13	-303.099	1247.459	-623.065	10.881	105	323.208690902643	54.1307307418467	42.2065217391304
1695	-213.855	766.126	-1769.440	15.412	13	-284.118	956.034	-2016.865	11.334	67	319.720296912786	72.8398810763034	37.7037037037037
1696	-419.543	81.824	-976.780	14.246	13	-525.265	65.146	-862.665	11.502	38	156.452964794535	82.0844592667159	18.48
1697	129.746	1367.262	-994.565	14.457	13	162.362	1475.550	-967.385	14.726	64	116.313571005279	58.3070641107292	29.3239436619718
1698	589.262	813.862	-1001.810	12.375	13	628.162	847.954	-1098.790	12.243	48	110.955788659267	45.0293645027233	37.2571428571429
1699	599.550	1123.267	-1429.430	12.600	13	638.637	1062.800	-1398.550	15.324	33	78.3430026103162	63.3389028267484	11.45
1700	311.350	116.974	-1575.450	13.004	13	360.350	62.517	-1597.710	15.486	41	76.5641720976594	41.6942212678226	25.2857142857143
1701	7.301	1393.350	-1615.935	10.618	13	35.312	1513.013	-1645.105	12.462	95	150.406564065535	102.642742400491	30.1071428571429
1702	78.214	1053.747	-1811.750	13.102	13	174.938	1009.035	-1996.925	12.090	69	213.645678039599	61.3718731951717	61.6224
1703	218.587	600.447	-771.675	12.085	13	272.012	729.709	-524.865	13.204	82	291.991401947044	54.5095203738096	69.7246376811594
1704	-400.697	742.858	-913.865	13.490	13	-502.276	903.364	-765.530	15.127	60	241.00568769637	64.0796953685684	23.8936170212766
1705	456.925	384.191	-1397.890	11.206	13	663.388	339.955	-1491.865	11.930	73	244.456355908371	75.2906715024407	22.1363636363636
1706	380.925	1382.312	-1482.555	15.719	13	356.338	1352.700	-1548.725	17.678	33	77.1979861719203	42.5913797143685	24.6
1707	332.225	225.549	-947.460	8.718	14	377.200	291.826	-886.170	13.929	41	100.855616868869	63.1514971665498	30.7407407407407
1708	43.757	683.859	-748.610	11.621	14	89.192	719.566	-615.015	12.362	49	158.48448469803	57.2227524363792	73.2285714285714
1709	-11.307	1067.339	-1821.995	14.106	14	-25.933	1143.487	-1851.445	9.966	36	82.9441997972132	104.835590147443	40.5373134328358
1710	317.100	526.295	-1784.920	12.721	14	272.537	640.509	-2025.615	11.572	65	282.427279286191	74.7977442150789	68.7843137254902
1711	109.672	1402.225	-1622.010	14.380	14	109.025	1457.212	-1631.370	12.647	49	70.3471734329106	83.8834427641258	35.1292517006803
1712	73.931	406.854	-1776.695	13.594	14	10.501	441.058	-1894.490	13.870	36	138.090334712463	70.1584963023925	58.9545454545455
1713	242.838	996.066	-1807.960	13.477	14	328.400	1090.825	-1845.670	11.340	59	133.124633426725	45.7347686941853	61
1714	-333.799	477.131	-929.460	17.348	14	-417.341	513.011	-901.510	14.427	36	95.1201485701111	56.5829451940222	36.5454545454545
1715	-122.906	559.741	-847.345	13.642	14	-251.279	635.489	-709.480	16.411	45	203.037299179239	73.8495938905244	71.8387096774194
1716	172.038	815.903	-1852.475	16.789	14	306.712	896.596	-1934.080	15.706	56	176.940166581814	49.5052734290879	98.2380952380952
1717	395.250	1333.812	-1485.050	13.955	14	408.500	1350.237	-1514.230	14.562	41	43.4697031735898	44.6279137167342	22.5185185185185
1718	-51.111	539.362	-726.540	11.349	14	-172.105	728.795	-501.200	14.046	74	318.280576103852	69.8118368030548	49.5333333333333
1719	-462.300	937.019	-994.185	16.767	14	-395.393	1239.225	-675.325	11.759	81	444.383519817061	81.2868592377001	20.9678571428571
1720	588.000	987.112	-996.430	12.913	14	591.312	986.325	-1045.620	13.216	37	56.5539036583684	41.5846579578851	29.1304347826087
1721	-117.763	838.418	-763.130	15.197	14	-141.327	952.173	-662.400	14.168	47	153.759536357912	56.8470362901646	63.4242424242424
1722	378.200	361.873	-1358.655	13.106	14	672.488	278.103	-1356.680	13.123	73	305.984869673322	70.9378201274447	20.0169491525424
1723	-338.866	1063.406	-897.000	14.285	14	-321.668	1199.770	-831.010	12.524	43	152.465051077288	61.4294436509949	32
1724	-281.866	790.279	-1716.075	16.688	14	-335.961	956.585	-2076.190	11.721	82	407.578277449866	72.4898347659315	32.1323529411765
1725	-408.185	597.105	-1571.815	14.714	14	-520.949	568.982	-1602.035	14.174	36	120.082768226753	80.1986997909774	19.5909090909091
1726	-282.988	380.220	-1663.975	14.465	14	-354.690	387.244	-1604.075	13.059	34	123.972429071951	55.7197530819092	33.85
1727	313.325	413.164	-927.605	14.712	14	429.412	400.823	-915.580	15.428	49	123.024589025934	64.8722301995107	62.9714285714286
1728	559.375	879.398	-1609.930	12.332	14	604.900	915.553	-1589.050	11.255	92	119.343501875888	90.6795943030173	54.0859465737514
1729	360.975	691.158	-799.910	11.132	14	474.850	761.610	-694.975	13.270	88	173.826431117365	49.6086384686133	78.1315789473684
1730	73.490	1449.488	-1543.065	13.836	14	9.141	1478.450	-1633.290	14.368	53	114.543187793949	51.1646251644133	23.8974358974359
1731	447.200	495.882	-963.640	14.129	14	510.462	518.026	-917.465	13.520	56	122.199348693027	66.0651119630949	54.8259493670886
1732	655.438	804.801	-1343.245	13.733	14	665.263	789.179	-1373.525	12.842	38	68.5479691384071	58.3659603770429	17.4583333333333
1733	153.379	1313.062	-1739.355	13.221	14	337.875	1485.950	-1836.040	15.746	118	270.697291794728	64.178103397893	42.429347826087
1734	345.475	1324.387	-1010.425	12.047	14	299.262	1385.862	-1108.670	11.830	118	140.527221298936	139.615032136825	31.9162800733628
1735	193.962	1302.800	-1689.730	13.721	14	223.350	1335.488	-1727.010	12.481	49	57.6364319506335	40.1818844933158	45.9428571428571
1736	-348.251	290.559	-1647.055	12.630	15	-470.505	316.891	-1569.290	13.813	37	147.264421925325	73.8259197374001	29.1363636363636
1737	28.872	554.020	-726.180	11.211	15	-306.680	610.942	-477.015	12.883	80	421.803812231469	72.0413496393376	49.1230769230769
1738	76.754	879.480	-704.410	11.681	15	128.279	882.888	-679.655	12.554	42	89.2913136088836	94.0695586830731	74.25
1739	369.100	1290.663	-975.385	13.770	15	360.713	1291.987	-1119.490	13.489	118	152.481502137144	50.9031972197552	27.8768020969856
1740	-343.431	360.121	-1752.465	11.707	15	-511.914	369.389	-1895.410	12.813	45	221.146309347455	72.6907424266364	13
1741	-275.514	582.850	-771.455	15.249	15	-492.070	699.936	-621.330	14.395	72	298.818452149462	131.67062942712	32.9617404351088
1742	-147.546	1224.196	-859.500	12.715	15	-107.577	1297.025	-846.435	13.761	37	84.0968395779534	62.4642014747819	36.3181818181818
1743	29.351	865.924	-723.765	12.003	15	80.146	899.970	-633.830	15.847	50	112.26878250431	108.429299286215	72.1645569620253
1744	364.000	1000.191	-1719.980	12.026	15	467.325	1041.909	-1725.950	12.108	65	111.588924401125	33.599991456668	61.44
1745	-103.230	594.153	-1833.390	15.483	15	-191.516	609.856	-1930.120	9.736	40	131.900321853284	71.9857734633444	52.44
1746	142.065	691.751	-712.485	13.846	15	287.325	831.275	-560.650	12.516	89	254.970203572888	70.3527975875954	52.4059405940594
1747	448.363	602.585	-1658.885	14.534	15	484.325	612.936	-1648.245	13.830	36	38.9052470111681	41.0933231060435	109.619047619048
1748	63.839	352.514	-1822.935	15.678	15	-112.322	254.792	-2079.685	12.543	66	326.347743526748	76.0164440191347	41.1960784313725
1749	391.725	1087.531	-802.720	15.446	15	339.150	1152.859	-903.810	11.303	118	147.162847108229	79.9306410259423	69.8954402515723
1750	117.729	1182.214	-739.630	11.767	15	112.510	1199.872	-759.955	10.919	41	43.1327269483394	36.9361903981588	35.8076923076923
1751	9.273	1431.787	-1046.795	13.650	15	39.249	1571.787	-1120.275	13.785	47	160.92815470265	63.0083755944475	20.5
1752	-248.366	593.502	-859.950	17.678	15	-362.523	655.211	-744.180	11.559	44	173.903749902065	66.0238205313848	60
1753	-104.976	841.259	-1836.100	12.821	15	-84.541	867.645	-1963.770	10.130	46	131.959990607002	45.6827273432274	60.3548387096774
1754	-356.553	131.164	-917.190	13.637	15	-497.616	150.472	-708.625	11.814	51	252.529063788705	62.4672822863958	15.668016194332
1755	387.312	946.803	-769.835	14.520	15	349.638	943.881	-814.535	14.968	40	62.5138041955535	43.9155229519882	72.24
1756	-8.275	1390.450	-892.765	12.887	15	26.671	1441.100	-925.230	9.905	35	124.469342486413	78.3525449358959	21.1
1757	324.500	1408.638	-1243.590	16.149	15	216.900	1470.800	-1249.505	16.017	42	124.406034696875	61.0320385783234	13.8888888888889
1758	600.562	814.680	-1027.740	13.509	15	703.113	900.363	-1153.125	15.664	118	183.90374422507	41.6930629908814	40.3009708737864
1759	635.688	811.076	-1195.015	12.253	15	642.750	795.847	-1202.375	12.247	35	38.8655225231824	61.0435691261498	12.3
1760	396.750	1376.450	-1271.605	10.867	15	297.500	1468.675	-1308.330	16.067	39	140.373568559042	58.8661366378688	12.625
1761	150.305	497.425	-774.080	13.541	16	124.874	517.544	-626.715	13.567	51	150.890533656025	57.8280562446496	68.0285714285714
1762	291.188	489.959	-1789.810	13.442	16	252.588	540.630	-1877.430	15.541	49	108.327164834127	58.2636418332788	68.5454545454545
1763	217.675	1206.467	-1750.560	14.426	16	255.438	1212.931	-1827.085	14.808	75	93.6121526459039	36.9710035994747	55.4406779661017
1764	-165.351	912.123	-721.035	11.202	16	-60.544	1080.360	-524.660	15.978	96	279.018522759691	107.231511149788	63.28
1765	-285.595	1034.745	-1687.625	12.626	16	-208.280	1161.230	-1883.100	14.892	49	245.329452114906	81.1742242968204	40.2424242424242
1766	211.375	346.626	-1810.795	10.702	16	98.693	242.359	-2067.635	10.066	70	304.234351078244	80.6004606396656	27.4444444444444
1767	-380.749	395.330	-1663.365	14.830	16	-558.217	344.986	-1967.730	10.168	58	355.903726568014	137.936985208095	10.4285714285714
1768	523.312	670.039	-1619.920	13.161	16	842.675	716.191	-1701.875	12.168	112	332.925449459785	121.05735096347	65.8922026590011
1769	182.612	1448.050	-1507.540	13.111	16	243.337	1541.763	-1646.220	13.516	118	178.41759470411	62.7443309190336	37.6749379652605
1770	-407.261	501.500	-802.235	12.638	16	-541.513	494.656	-731.290	11.414	46	151.998792314281	76.480585092115	17.3
1771	-114.774	1238.486	-1719.540	13.247	16	-89.090	1303.062	-1755.440	13.749	37	83.3869700972519	63.0000229838906	28.6190476190476
1772	386.975	750.132	-1684.450	15.037	16	487.850	775.069	-1755.115	13.820	57	126.210260898233	41.9572454793137	108.829268292683
1773	80.378	723.043	-739.430	13.887	16	174.938	781.043	-549.415	13.505	67	220.025666286913	55.6525459069117	56.4313725490196
1774	659.675	1003.521	-1148.290	14.834	16	656.950	973.076	-1149.750	13.195	47	39.270364665992	36.8107371976539	17.741935483871
1775	-529.561	90.789	-920.385	9.519	16	-612.094	94.074	-875.565	8.837	36	93.9751015641909	61.4173837338722	4.2
1776	-120.309	1164.071	-1780.785	10.894	16	12.456	1265.965	-1980.515	13.908	90	260.578213519473	49.1107350552684	41.2297297297297
1777	-152.755	807.438	-1832.710	12.005	16	-127.497	865.831	-1895.940	15.796	43	89.6980596947337	92.588172947549	46.7976190476191
1778	346.963	515.676	-1708.530	10.601	16	422.788	623.775	-1789.860	12.443	51	155.078668184892	58.5721488307421	85.8285714285714
1779	2.186	97.737	-1882.560	16.259	16	-11.531	85.966	-1932.805	9.680	39	63.5613511341602	41.4543060485165	37.6086956521739
1780	415.863	268.081	-1467.650	10.217	16	533.625	304.221	-1528.090	12.318	52	137.211449391077	182.664779514816	27.0246913580247
1781	30.411	1029.773	-1840.515	13.096	16	88.969	1077.819	-1884.205	11.357	40	87.4429733026044	46.4222554232985	58.4583333333333
1782	-287.649	1209.961	-1644.640	12.433	16	-185.420	1531.812	-1924.345	14.722	107	438.490275453173	98.0663255883533	18.9117221418234
1783	198.100	1019.224	-1788.535	16.030	16	310.900	1014.134	-1891.450	12.735	76	162.482591218259	40.7802258417275	80.5833333333333
1784	125.911	907.621	-1827.980	13.840	16	299.438	1025.409	-2048.175	15.441	101	304.091221014353	102.244315162093	68.0139954853273
1785	542.525	755.503	-940.100	13.996	16	650.900	809.842	-1059.690	12.536	65	186.617150886514	54.0421399399908	59.1224489795918
1786	-1.145	214.391	-765.415	16.939	16	-130.843	231.619	-654.145	15.215	37	171.753859019237	85.9592757400471	31.2824858757062
1787	-25.909	1423.500	-1631.705	13.281	16	-23.312	1690.463	-1786.440	12.504	118	324.354251874397	139.431649414661	22.8210447388153
1788	-146.431	1401.962	-1619.800	12.620	16	-121.210	1463.538	-1673.525	12.022	50	85.5223844499206	64.9519155217715	14.5882352941176
1789	378.562	130.672	-1539.270	12.350	16	421.850	98.127	-1580.945	15.883	36	68.3361807097821	48.0138301404098	34.05
1790	318.287	184.732	-1589.080	14.561	16	389.988	49.182	-1653.910	13.882	58	166.486530389098	57.975524682691	26.6190476190476
1791	-52.096	1473.512	-1533.915	13.994	16	-57.241	1504.712	-1604.325	9.984	42	77.1847078442357	78.4926696211803	13.3076923076923
1792	-8.807	1273.404	-1745.340	14.114	16	74.081	1295.588	-1777.265	15.038	43	91.5519307551731	44.2461599877858	37
1793	445.787	1033.751	-1659.060	13.235	16	498.738	1044.775	-1618.155	13.305	38	69.4109909884595	42.1575116724327	50.3181818181818
1794	202.712	1044.810	-705.310	14.885	16	244.000	1029.830	-696.780	11.071	47	61.3227506313929	28.9078226318243	65.6774193548387
1795	475.662	987.574	-854.870	16.151	16	493.850	1019.846	-984.530	11.821	76	134.84806608921	89.6992814410014	57.359477124183
1796	-61.941	1079.485	-1822.125	13.800	16	-14.904	1241.086	-1962.960	13.831	80	220.331460951449	54.09827982085	50.515625
1797	344.500	1040.340	-1723.490	16.233	16	330.162	1067.635	-1744.400	11.512	36	37.2535014327514	33.6271752030625	54.8
1798	399.500	526.230	-875.510	14.394	16	442.600	547.265	-854.860	13.646	40	55.1080396584745	39.0581776719134	78.1666666666667
1799	595.425	958.955	-1005.575	13.463	16	563.225	915.330	-1048.915	11.482	41	69.4142364720666	45.6710896667866	33.44
1800	-360.216	1028.351	-879.655	11.223	16	-425.366	1121.115	-917.560	8.824	39	119.526027378977	67.4259242579085	30.4782608695652
1801	397.250	1377.500	-1241.180	15.831	16	181.638	1510.725	-1319.935	11.008	85	300.583243628117	56.0203861176261	18.9275362318841
1802	480.425	622.559	-1543.690	16.515	17	656.987	705.460	-1539.860	13.114	75	195.09327139858	44.134296769443	90.948275862069
1803	535.000	575.316	-1120.180	12.518	17	619.375	603.901	-1121.940	7.882	44	89.1029766618377	47.8180713020029	40.7407407407407
1804	42.408	993.190	-689.175	12.204	17	90.955	1153.160	-523.640	11.286	109	235.263784578077	55.1533878575414	75.6504854368932
